aug_bets,aug_roi,bets,ev_max,ev_min,family,hit_rate,hits,l1,l2,largest,max_odds,maxdd,min_odds,profit,ranks,roi,selector,sep_bets,sep_l1,sep_roi
429,76.06060606060606,561,,,one_ticket,7.664884135472371,43,78.44642857142857,73.07692307692308,5090.0,100,15240.0,,-7080.0,1-1,87.37967914438502,p,132,86.25954198473282,124.16666666666667
429,76.06060606060606,561,,,one_ticket,7.664884135472371,43,78.44642857142857,73.07692307692308,5090.0,100,15240.0,,-7080.0,1-1,87.37967914438502,ev,132,86.25954198473282,124.16666666666667
429,76.06060606060606,561,,,one_ticket,7.664884135472371,43,78.44642857142857,73.07692307692308,5090.0,100,15240.0,,-7080.0,1-1,87.37967914438502,low_odds,132,86.25954198473282,124.16666666666667
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,150,8800.0,,-3340.0,1-1,92.37442922374429,rank,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,150,8800.0,,-3340.0,1-1,92.37442922374429,p,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,150,8800.0,,-3340.0,1-1,92.37442922374429,ev,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,150,8800.0,,-3340.0,1-1,92.37442922374429,low_odds,103,92.54901960784314,109.70873786407768
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,150,14800.0,,-7770.0,1-1,84.97098646034816,rank,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,150,14800.0,,-7770.0,1-1,84.97098646034816,p,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,150,14800.0,,-7770.0,1-1,84.97098646034816,ev,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,150,14800.0,,-7770.0,1-1,84.97098646034816,low_odds,124,76.7479674796748,91.12903225806451
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,150,14240.0,,-5980.0,1-1,89.12727272727273,rank,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,150,14240.0,,-5980.0,1-1,89.12727272727273,p,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,150,14240.0,,-5980.0,1-1,89.12727272727273,ev,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,150,14240.0,,-5980.0,1-1,89.12727272727273,low_odds,131,86.92307692307692,125.1145038167939
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,150,16340.0,,-8980.0,1-1,84.51724137931035,rank,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,150,16340.0,,-8980.0,1-1,84.51724137931035,p,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,150,16340.0,,-8980.0,1-1,84.51724137931035,ev,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,150,16340.0,,-8980.0,1-1,84.51724137931035,low_odds,138,82.48175182481752,118.76811594202898
450,72.5111111111111,589,6,,one_ticket,7.300509337860781,43,74.71088435374149,69.59114139693357,5090.0,150,16940.0,,-9880.0,1-1,83.2258064516129,rank,139,81.8840579710145,117.9136690647482
450,72.5111111111111,589,6,,one_ticket,7.300509337860781,43,74.71088435374149,69.59114139693357,5090.0,150,16940.0,,-9880.0,1-1,83.2258064516129,p,139,81.8840579710145,117.9136690647482
450,72.5111111111111,589,6,,one_ticket,7.300509337860781,43,74.71088435374149,69.59114139693357,5090.0,150,16940.0,,-9880.0,1-1,83.2258064516129,ev,139,81.8840579710145,117.9136690647482
450,72.5111111111111,589,6,,one_ticket,7.300509337860781,43,74.71088435374149,69.59114139693357,5090.0,150,16940.0,,-9880.0,1-1,83.2258064516129,low_odds,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,8,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,rank,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,8,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,p,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,8,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,ev,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,8,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,low_odds,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,10,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,rank,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,10,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,p,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,10,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,ev,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,10,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,low_odds,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,rank,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,p,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,ev,139,81.8840579710145,117.9136690647482
457,71.40043763676148,596,,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,150,17540.0,,-10580.0,1-1,82.24832214765101,low_odds,139,81.8840579710145,117.9136690647482
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,200,8800.0,,-3340.0,1-1,92.37442922374429,rank,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,200,8800.0,,-3340.0,1-1,92.37442922374429,p,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,200,8800.0,,-3340.0,1-1,92.37442922374429,ev,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,200,8800.0,,-3340.0,1-1,92.37442922374429,low_odds,103,92.54901960784314,109.70873786407768
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,200,14800.0,,-7770.0,1-1,84.97098646034816,rank,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,200,14800.0,,-7770.0,1-1,84.97098646034816,p,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,200,14800.0,,-7770.0,1-1,84.97098646034816,ev,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,200,14800.0,,-7770.0,1-1,84.97098646034816,low_odds,124,76.7479674796748,91.12903225806451
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,200,14240.0,,-5980.0,1-1,89.12727272727273,rank,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,200,14240.0,,-5980.0,1-1,89.12727272727273,p,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,200,14240.0,,-5980.0,1-1,89.12727272727273,ev,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,200,14240.0,,-5980.0,1-1,89.12727272727273,low_odds,131,86.92307692307692,125.1145038167939
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,200,16340.0,,-8980.0,1-1,84.51724137931035,rank,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,200,16340.0,,-8980.0,1-1,84.51724137931035,p,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,200,16340.0,,-8980.0,1-1,84.51724137931035,ev,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,200,16340.0,,-8980.0,1-1,84.51724137931035,low_odds,138,82.48175182481752,118.76811594202898
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,200,17440.0,,-10580.0,1-1,82.24832214765101,rank,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,200,17440.0,,-10580.0,1-1,82.24832214765101,p,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,200,17440.0,,-10580.0,1-1,82.24832214765101,ev,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,200,17440.0,,-10580.0,1-1,82.24832214765101,low_odds,140,81.29496402877697,117.07142857142857
464,70.32327586206897,604,8,,one_ticket,7.119205298013245,43,72.85240464344942,67.85714285714286,5090.0,200,18100.0,,-11380.0,1-1,81.15894039735099,rank,140,81.29496402877697,117.07142857142857
464,70.32327586206897,604,8,,one_ticket,7.119205298013245,43,72.85240464344942,67.85714285714286,5090.0,200,18100.0,,-11380.0,1-1,81.15894039735099,p,140,81.29496402877697,117.07142857142857
464,70.32327586206897,604,8,,one_ticket,7.119205298013245,43,72.85240464344942,67.85714285714286,5090.0,200,18100.0,,-11380.0,1-1,81.15894039735099,ev,140,81.29496402877697,117.07142857142857
464,70.32327586206897,604,8,,one_ticket,7.119205298013245,43,72.85240464344942,67.85714285714286,5090.0,200,18100.0,,-11380.0,1-1,81.15894039735099,low_odds,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,10,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,rank,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,10,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,p,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,10,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,ev,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,10,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,low_odds,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,rank,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,p,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,ev,140,81.29496402877697,117.07142857142857
465,70.17204301075269,605,,,one_ticket,7.107438016528926,43,72.73178807947019,67.74461028192371,5090.0,200,18200.0,,-11480.0,1-1,81.02479338842976,low_odds,140,81.29496402877697,117.07142857142857
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,300,8800.0,,-3340.0,1-1,92.37442922374429,rank,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,300,8800.0,,-3340.0,1-1,92.37442922374429,p,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,300,8800.0,,-3340.0,1-1,92.37442922374429,ev,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,300,8800.0,,-3340.0,1-1,92.37442922374429,low_odds,103,92.54901960784314,109.70873786407768
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,300,14800.0,,-7770.0,1-1,84.97098646034816,rank,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,300,14800.0,,-7770.0,1-1,84.97098646034816,p,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,300,14800.0,,-7770.0,1-1,84.97098646034816,ev,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,300,14800.0,,-7770.0,1-1,84.97098646034816,low_odds,124,76.7479674796748,91.12903225806451
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,300,14240.0,,-5980.0,1-1,89.12727272727273,rank,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,300,14240.0,,-5980.0,1-1,89.12727272727273,p,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,300,14240.0,,-5980.0,1-1,89.12727272727273,ev,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,300,14240.0,,-5980.0,1-1,89.12727272727273,low_odds,131,86.92307692307692,125.1145038167939
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,300,16340.0,,-8980.0,1-1,84.51724137931035,rank,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,300,16340.0,,-8980.0,1-1,84.51724137931035,p,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,300,16340.0,,-8980.0,1-1,84.51724137931035,ev,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,300,16340.0,,-8980.0,1-1,84.51724137931035,low_odds,138,82.48175182481752,118.76811594202898
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,300,17440.0,,-10580.0,1-1,82.24832214765101,rank,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,300,17440.0,,-10580.0,1-1,82.24832214765101,p,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,300,17440.0,,-10580.0,1-1,82.24832214765101,ev,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,300,17440.0,,-10580.0,1-1,82.24832214765101,low_odds,140,81.29496402877697,117.07142857142857
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,300,18500.0,,-11880.0,1-1,80.49261083743842,rank,141,80.71428571428571,116.24113475177305
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,300,18500.0,,-11880.0,1-1,80.49261083743842,p,141,80.71428571428571,116.24113475177305
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,300,18500.0,,-11880.0,1-1,80.49261083743842,ev,141,80.71428571428571,116.24113475177305
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,300,18500.0,,-11880.0,1-1,80.49261083743842,low_odds,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,10,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,rank,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,10,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,p,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,10,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,ev,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,10,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,low_odds,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,rank,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,p,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,ev,141,80.71428571428571,116.24113475177305
472,69.13135593220339,613,,,one_ticket,7.014681892332789,43,71.78104575163398,66.85761047463176,5090.0,300,18900.0,,-12280.0,1-1,79.9673735725938,low_odds,141,80.71428571428571,116.24113475177305
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,,8800.0,,-3340.0,1-1,92.37442922374429,rank,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,,8800.0,,-3340.0,1-1,92.37442922374429,p,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,,8800.0,,-3340.0,1-1,92.37442922374429,ev,103,92.54901960784314,109.70873786407768
335,87.04477611940298,438,2,,one_ticket,9.132420091324201,40,85.53775743707094,79.12844036697248,3080.0,,8800.0,,-3340.0,1-1,92.37442922374429,low_odds,103,92.54901960784314,109.70873786407768
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,,14800.0,,-7770.0,1-1,84.97098646034816,rank,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,,14800.0,,-7770.0,1-1,84.97098646034816,p,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,,14800.0,,-7770.0,1-1,84.97098646034816,ev,124,76.7479674796748,91.12903225806451
393,83.02798982188295,517,3,,one_ticket,8.123791102514506,42,79.16666666666667,73.72815533980582,3080.0,,14800.0,,-7770.0,1-1,84.97098646034816,low_odds,124,76.7479674796748,91.12903225806451
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,,14240.0,,-5980.0,1-1,89.12727272727273,rank,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,,14240.0,,-5980.0,1-1,89.12727272727273,p,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,,14240.0,,-5980.0,1-1,89.12727272727273,ev,131,86.92307692307692,125.1145038167939
419,77.87589498806683,550,4,,one_ticket,7.818181818181818,43,80.01821493624772,74.54379562043796,5090.0,,14240.0,,-5980.0,1-1,89.12727272727273,low_odds,131,86.92307692307692,125.1145038167939
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,,16340.0,,-8980.0,1-1,84.51724137931035,rank,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,,16340.0,,-8980.0,1-1,84.51724137931035,p,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,,16340.0,,-8980.0,1-1,84.51724137931035,ev,138,82.48175182481752,118.76811594202898
442,73.82352941176471,580,5,,one_ticket,7.413793103448276,43,75.87219343696027,70.67474048442907,5090.0,,16340.0,,-8980.0,1-1,84.51724137931035,low_odds,138,82.48175182481752,118.76811594202898
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,,17440.0,,-10580.0,1-1,82.24832214765101,rank,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,,17440.0,,-10580.0,1-1,82.24832214765101,p,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,,17440.0,,-10580.0,1-1,82.24832214765101,ev,140,81.29496402877697,117.07142857142857
456,71.55701754385964,596,6,,one_ticket,7.214765100671141,43,73.83193277310924,68.77104377104376,5090.0,,17440.0,,-10580.0,1-1,82.24832214765101,low_odds,140,81.29496402877697,117.07142857142857
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,,18500.0,,-11880.0,1-1,80.49261083743842,rank,141,80.71428571428571,116.24113475177305
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,,18500.0,,-11880.0,1-1,80.49261083743842,p,141,80.71428571428571,116.24113475177305
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,,18500.0,,-11880.0,1-1,80.49261083743842,ev,141,80.71428571428571,116.24113475177305
468,69.72222222222223,609,8,,one_ticket,7.060755336617405,43,72.2532894736842,67.29818780889622,5090.0,,18500.0,,-11880.0,1-1,80.49261083743842,low_odds,141,80.71428571428571,116.24113475177305
473,68.98520084566596,615,10,,one_ticket,6.991869918699187,43,71.54723127035831,66.6394779771615,5090.0,,19000.0,,-12480.0,1-1,79.70731707317073,rank,142,80.1418439716312,115.4225352112676
473,68.98520084566596,615,10,,one_ticket,6.991869918699187,43,71.54723127035831,66.6394779771615,5090.0,,19000.0,,-12480.0,1-1,79.70731707317073,p,142,80.1418439716312,115.4225352112676
473,68.98520084566596,615,10,,one_ticket,6.991869918699187,43,71.54723127035831,66.6394779771615,5090.0,,19000.0,,-12480.0,1-1,79.70731707317073,ev,142,80.1418439716312,115.4225352112676
473,68.98520084566596,615,10,,one_ticket,6.991869918699187,43,71.54723127035831,66.6394779771615,5090.0,,19000.0,,-12480.0,1-1,79.70731707317073,low_odds,142,80.1418439716312,115.4225352112676
480,67.97916666666667,624,,,one_ticket,6.891025641025641,43,70.51364365971108,65.67524115755627,5090.0,,19800.0,,-13380.0,1-1,78.5576923076923,rank,144,79.02097902097903,113.81944444444444
480,67.97916666666667,624,,,one_ticket,6.891025641025641,43,70.51364365971108,65.67524115755627,5090.0,,19800.0,,-13380.0,1-1,78.5576923076923,p,144,79.02097902097903,113.81944444444444
480,67.97916666666667,624,,,one_ticket,6.891025641025641,43,70.51364365971108,65.67524115755627,5090.0,,19800.0,,-13380.0,1-1,78.5576923076923,ev,144,79.02097902097903,113.81944444444444
480,67.97916666666667,624,,,one_ticket,6.891025641025641,43,70.51364365971108,65.67524115755627,5090.0,,19800.0,,-13380.0,1-1,78.5576923076923,low_odds,144,79.02097902097903,113.81944444444444
385,113.94805194805195,502,2,,one_ticket,10.95617529880478,55,104.81037924151697,99.76,2660.0,30,5920.0,,4970.0,1-3,109.9003984063745,rank,117,81.37931034482759,96.58119658119658
385,113.94805194805195,502,2,,one_ticket,10.95617529880478,55,104.81037924151697,99.76,2660.0,30,5920.0,,4970.0,1-3,109.9003984063745,p,117,81.37931034482759,96.58119658119658
385,99.2987012987013,502,2,,one_ticket,8.366533864541832,42,88.0439121756487,82.96,2660.0,30,6990.0,,-3430.0,1-3,93.16733067729083,ev,117,57.58620689655172,72.99145299145299
385,132.41558441558442,502,2,,one_ticket,12.749003984063744,64,112.39520958083833,107.36,2660.0,30,6650.0,,8770.0,1-3,117.47011952191235,low_odds,117,52.8448275862069,68.2905982905983
385,113.94805194805195,502,3,,one_ticket,10.95617529880478,55,104.81037924151697,99.76,2660.0,30,5920.0,,4970.0,1-3,109.9003984063745,rank,117,81.37931034482759,96.58119658119658
385,113.94805194805195,502,3,,one_ticket,10.95617529880478,55,104.81037924151697,99.76,2660.0,30,5920.0,,4970.0,1-3,109.9003984063745,p,117,81.37931034482759,96.58119658119658
385,99.2987012987013,502,3,,one_ticket,8.366533864541832,42,88.0439121756487,82.96,2660.0,30,6990.0,,-3430.0,1-3,93.16733067729083,ev,117,57.58620689655172,72.99145299145299
385,132.41558441558442,502,3,,one_ticket,12.749003984063744,64,112.39520958083833,107.36,2660.0,30,6650.0,,8770.0,1-3,117.47011952191235,low_odds,117,52.8448275862069,68.2905982905983
385,113.94805194805195,502,4,,one_ticket,10.95617529880478,55,104.81037924151697,99.76,2660.0,30,5920.0,,4970.0,1-3,109.9003984063745,rank,117,81.37931034482759,96.58119658119658
385,113.94805194805195,502,4,,one_ticket,10.95617529880478,55,104.81037924151697,99.76,2660.0,30,5920.0,,4970.0,1-3,109.9003984063745,p,117,81.37931034482759,96.58119658119658
